Museum Name,State (Administrative Location),Museum Type,Street Address (Administrative Location),Institution Name,Tax Period,Income,Revenue,OFFATTEN,C19WKSCL
-4,IB22,Y,,,,,,624.0,
19740,R_22,N,,,,,,678.0,
20420,R_22,Y,,,,,,330.0,
20780,R_22,Y,,,,,,6407.0,
19740,IG21,Y,,,,,,0.0,
19740,IG21,Y,,,,,,4722.0,
22660,R_22,Y,,,,,,2938.0,
15860,R_22,Y,,,,,,1182.0,
22660,R_22,Y,,,,,,5347.0,
22820,IG21,Y,,,,,,645.0,
-4,IB22,Y,,,,,,24.0,
24060,R_22,Y,,,,,,0.0,
19740,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,494.0,
-4,R_22,N,,,,,,955.0,
-4,R_22,N,,,,,,0.0,
44460,R_22,Y,,,,,,60.0,
-4,IG21,M,,,,,,0.0,
-4,IG20,M,,,,,,162.0,
-4,R_22,Y,,,,,,5921.0,
-4,R_22,Y,,,,,,42.0,
-4,R_22,Y,,,,,,0.0,
19740,R_22,Y,,,,,,36299.0,
-4,R_22,N,,,,,,96.0,
-4,R_22,Y,,,,,,87.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,2922.0,
14500,R_22,Y,,,,,,3840.0,
-4,IG21,N,,,,,,0.0,
-4,IG21,N,,,,,,443.0,
-4,R_22,N,,,,,,200.0,
-4,IG21,M,,,,,,-1.0,
-4,R_22,Y,,,,,,505.0,
-4,R_22,N,,,,,,282.0,
19740,R_22,Y,,,,,,0.0,
14500,R_22,Y,,,,,,8937.0,
14500,R_22,N,,,,,,0.0,
22660,R_22,Y,,,,,,1420.0,
14500,R_22,M,,,,,,125.0,
-4,R_22,Y,,,,,,1544.0,
-4,IG21,M,,,,,,0.0,
24300,R_22,N,,,,,,6122.0,
-4,IG18,M,,,,,,-1.0,
33940,R_22,Y,,,,,,2097.0,
-4,R_22,Y,,,,,,1183.0,
33940,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
33940,R_22,Y,,,,,,234.0,
19740,R_22,Y,,,,,,401.0,
15860,IG21,Y,,,,,,0.0,
17820,R_22,N,,,,,,18734.0,
24060,R_22,Y,,,,,,2224.0,
39380,R_22,N,,,,,,980.0,
-4,R_22,N,,,,,,0.0,
-4,IB22,M,,,,,,-1.0,
44460,R_22,Y,,,,,,25.0,
17820,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,M,,,,,,225.0,
17820,R_22,N,,,,,,7879.0,
-4,IG21,M,,,,,,0.0,
44460,R_22,Y,,,,,,2602.0,
44540,IG21,Y,,,,,,779.0,
-4,IG21,Y,,,,,,0.0,
14720,R_22,Y,,,,,,388.0,
-4,R_22,N,,,,,,-1.0,
-4,R_22,Y,,,,,,0.0,
-4,IB22,N,,,,,,1767.0,
20780,R_22,Y,,,,,,350.0,
22660,R_22,N,,,,,,986.0,
19740,R_22,Y,,,,,,864.0,
24540,R_22,Y,,,,,,7774.0,
17820,R_22,Y,,,,,,39.0,
-4,R_22,Y,,,,,,254.0,
-4,R_22,Y,,,,,,0.0,
20420,R_22,Y,,,,,,0.0,
19740,R_22,Y,,,,,,2285.0,
-4,R_22,N,,,,,,809.0,
24540,R_22,Y,,,,,,27679.0,
-4,IG21,N,,,,,,0.0,
20420,R_22,Y,,,,,,500.0,
-4,R_22,Y,,,,,,0.0,
44540,IB22,Y,,,,,,0.0,
22660,R_22,Y,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
33940,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
14500,R_22,M,,,,,,815.0,
25540,IM22,Y,,,,,,249.0,
35300,IB22,Y,,,,,,1095.0,
49340,IM22,Y,,,,,,260.0,
25540,IB22,Y,,,,,,2873.0,
35300,IM22,Y,,,,,,569.0,
25540,IM22,M,,,,,,-1.0,
25540,R_22,N,,,,,,732.0,
25540,IM22,M,,,,,,-1.0,
35300,IB22,Y,,,,,,0.0,
14860,R_22,Y,,,,,,1341.0,
45860,IM22,N,,,,,,0.0,
25540,R_22,N,,,,,,3619.0,
25540,IB22,Y,,,,,,73.0,
35300,IB22,Y,,,,,,647.0,
35300,IM22,Y,,,,,,50.0,
14860,R_22,Y,,,,,,1024.0,
45860,IM22,N,,,,,,130.0,
25540,IB22,Y,,,,,,6913.0,
14860,IB22,Y,,,,,,1945.0,
49340,IM22,N,,,,,,66.0,
25540,R_22,Y,,,,,,414.0,
45860,IM22,Y,,,,,,1250.0,
49340,IM22,Y,,,,,,0.0,
25540,IM22,Y,,,,,,688.0,
49340,IM22,N,,,,,,250.0,
25540,IM22,Y,,,,,,0.0,
25540,R_22,Y,,,,,,443.0,
35980,R_22,Y,,,,,,1160.0,
25540,IM22,Y,,,,,,317.0,
45860,IM22,Y,,,,,,0.0,
25540,IB22,Y,,,,,,588.0,
14860,R_22,Y,,,,,,3550.0,
14860,IB22,M,,,,,,-1.0,
14860,IB22,Y,,,,,,2212.0,
25540,IM22,Y,,,,,,54.0,
35300,IM22,N,,,,,,0.0,
35300,R_22,Y,,,,,,43.0,
25540,IB22,Y,,,,,,535.0,
25540,IB22,Y,,,,,,745.0,
25540,IB22,Y,,,,,,982.0,
25540,IB22,Y,,,,,,306.0,
25540,IM22,M,,,,,,-1.0,
25540,R_22,Y,,,,,,1205.0,
35300,IM22,N,,,,,,890.0,
35980,IB22,N,,,,,,1685.0,
14860,IB22,Y,,,,,,382.0,
25540,IM22,M,,,,,,-1.0,
25540,IB22,N,,,,,,133.0,
25540,IB22,N,,,,,,70.0,
25540,R_22,Y,,,,,,1375.0,
25540,IB22,Y,,,,,,904.0,
25540,IB22,Y,,,,,,1208.0,
14860,R_22,Y,,,,,,7504.0,
14860,IB22,N,,,,,,1100.0,
25540,IB22,Y,,,,,,598.0,
25540,IM22,M,,,,,,-1.0,
25540,IB22,Y,,,,,,1844.0,
25540,IM22,M,,,,,,-1.0,
45860,IM22,N,,,,,,0.0,
25540,IB22,Y,,,,,,572.0,
14860,IB22,Y,,,,,,35.0,
14860,IB22,Y,,,,,,1243.0,
35980,IB22,N,,,,,,54.0,
35980,IM22,N,,,,,,473.0,
35980,IM22,Y,,,,,,4927.0,
35980,IB22,Y,,,,,,696.0,
35300,IB22,N,,,,,,65.0,
25540,IB22,Y,,,,,,276.0,
35300,IB22,Y,,,,,,664.0,
25540,R_22,Y,,,,,,4466.0,
45860,IM22,Y,,,,,,0.0,
25540,IM22,N,,,,,,173.0,
45860,IM22,Y,,,,,,2100.0,
49340,R_22,Y,,,,,,1328.0,
25540,IB22,N,,,,,,160.0,
35980,IB22,N,,,,,,315.0,
35980,IB22,Y,,,,,,1281.0,
45860,IB22,M,,,,,,-1.0,
45860,IB22,Y,,,,,,2874.0,
35980,IB22,Y,,,,,,0.0,
35300,IB22,Y,,,,,,1814.0,
25540,IB22,N,,,,,,0.0,
25540,R_22,Y,,,,,,1488.0,
25540,R_22,Y,,,,,,0.0,
35300,R_22,Y,,,,,,3402.0,
35300,IB22,Y,,,,,,0.0,
25540,IM22,Y,,,,,,21.0,
25540,IB22,Y,,,,,,1541.0,
35300,IB22,Y,,,,,,1228.0,
14860,R_22,Y,,,,,,62.0,
35980,IB22,Y,,,,,,275.0,
45860,IM22,Y,,,,,,50.0,
35300,IB22,Y,,,,,,91.0,
25540,IB22,Y,,,,,,757.0,
14860,R_22,N,,,,,,9078.0,
14860,IM22,N,,,,,,130.0,
45860,IB22,Y,,,,,,80.0,
45860,IB22,Y,,,,,,0.0,
35300,IB22,N,,,,,,1993.0,
25540,R_22,Y,,,,,,1778.0,
35980,IB22,Y,,,,,,2601.0,
45860,IB22,Y,,,,,,2526.0,
14860,R_22,Y,,,,,,1252.0,
45860,IM22,Y,,,,,,199.0,
35300,IB22,Y,,,,,,1227.0,
45860,IM22,Y,,,,,,0.0,
35300,R_22,N,,,,,,0.0,
35980,IM22,Y,,,,,,333.0,
14860,IB22,M,,,,,,-1.0,
14860,R_22,Y,,,,,,513.0,
14860,IB22,Y,,,,,,0.0,
35980,IM22,Y,,,,,,260.0,
35980,IB22,N,,,,,,317.0,
25540,IB22,Y,,,,,,643.0,
35300,R_22,Y,,,,,,0.0,
35300,IB22,Y,,,,,,0.0,
49340,IB22,Y,,,,,,0.0,
25540,R_22,Y,,,,,,1001.0,
45860,IM22,N,,,,,,1158.0,
49340,IM22,Y,,,,,,21.0,
49340,IM22,M,,,,,,-1.0,
25540,IB22,Y,,,,,,0.0,
35980,IM22,Y,,,,,,0.0,
35300,IM22,Y,,,,,,155.0,
49340,IB22,N,,,,,,0.0,
14860,IB22,Y,,,,,,552.0,
14860,IB22,Y,,,,,,17991.0,
25540,IM22,N,,,,,,1634.0,
45860,IM22,Y,,,,,,903.0,
35980,IB22,Y,,,,,,90.0,
45860,IG20,Y,,,,,,502.0,
49340,IM22,Y,,,,,,0.0,
35300,IB22,Y,,,,,,0.0,
45860,IM22,N,,,,,,927.0,
14860,R_22,Y,,,,,,537.0,
14860,IM22,Y,,,,,,0.0,
25540,R_22,Y,,,,,,2659.0,
25540,IB22,Y,,,,,,75.0,
35300,IB22,N,,,,,,113.0,
25540,IB22,Y,,,,,,817.0,
25540,IM22,Y,,,,,,1438.0,
35980,IM22,N,,,,,,0.0,
25540,IM22,N,,,,,,14.0,
14860,R_22,Y,,,,,,5589.0,
49340,IM22,Y,,,,,,0.0,
35980,IB22,N,,,,,,673.0,
14860,R_22,N,,,,,,3466.0,
25540,IB22,N,,,,,,1104.0,
45860,IB22,N,,,,,,20.0,
49340,IM22,N,,,,,,387.0,
25540,IM22,Y,,,,,,131.0,
45860,IB22,Y,,,,,,3929.0,
14860,R_22,Y,,,,,,0.0,
25540,IM22,Y,,,,,,99.0,
25540,IB22,Y,,,,,,195.0,
35980,IM22,N,,,,,,18.0,
35300,IB22,N,,,,,,646.0,
45860,IM22,Y,,,,,,0.0,
45860,R_22,Y,,,,,,161.0,
35300,IB22,Y,,,,,,0.0,
35980,IB22,N,,,,,,1119.0,
45860,IM22,Y,,,,,,45.0,
25540,IB22,N,,,,,,0.0,
25540,R_22,Y,,,,,,482.0,
35300,IB22,Y,,,,,,184.0,
14860,IB22,N,,,,,,18.0,
14860,R_22,Y,,,,,,3696.0,
25540,IM22,N,,,,,,2135.0,
25540,IM22,Y,,,,,,1430.0,
14860,R_22,Y,,,,,,2407.0,
45860,IB22,Y,,,,,,666.0,
49340,IM22,M,,,,,,-1.0,
49340,IM22,N,,,,,,473.0,
49340,IM22,Y,,,,,,0.0,
25540,R_22,N,,,,,,1226.0,
25540,R_22,Y,,,,,,86.0,
35300,IB22,N,,,,,,1158.0,
35300,IB22,Y,,,,,,0.0,
45860,R_22,Y,,,,,,2951.0,
49340,IB22,M,,,,,,-1.0,
49340,IM22,Y,,,,,,0.0,
49340,IM22,N,,,,,,4.0,
49340,IM22,N,,,,,,0.0,
35300,R_22,N,,,,,,2081.0,
25540,IB22,Y,,,,,,0.0,
49340,IM22,Y,,,,,,0.0,
49340,IM22,N,,,,,,0.0,
25540,IM22,N,,,,,,0.0,
25540,IM22,M,,,,,,-1.0,
35980,IB22,N,,,,,,146.0,
47900,R_22,Y,,,,,,36839.0,
41540,R_22,Y,,,,,,380.0,
41540,R_22,N,,,,,,786.0,
20100,R_22,Y,,,,,,0.0,
41540,R_22,Y,,,,,,3018.0,
41540,R_22,N,,,,,,3435.0,
41540,R_22,Y,,,,,,478.0,
41540,R_22,Y,,,,,,0.0,
37980,R_22,Y,,,,,,205.0,
41540,R_22,Y,,,,,,920.0,
41540,R_22,Y,,,,,,450.0,
41540,R_22,N,,,,,,301.0,
20100,R_22,Y,,,,,,760.0,
37980,R_22,Y,,,,,,601.0,
41540,R_22,N,,,,,,175.0,
37980,R_22,Y,,,,,,185.0,
37980,R_22,Y,,,,,,37.0,
41540,R_22,Y,,,,,,35.0,
20100,R_22,Y,,,,,,3984.0,
41540,R_22,N,,,,,,621.0,
20100,R_22,Y,,,,,,1715.0,
37980,R_22,N,,,,,,35.0,
36100,R_22,Y,,,,,,25676.0,
27260,IB22,Y,,,,,,20055.0,
37460,R_22,M,,,,,,873.0,
36740,R_22,Y,,,,,,27709.0,
-4,R_22,Y,,,,,,5531.0,
37860,R_22,M,,,,,,4951.0,
37340,R_22,Y,,,,,,11639.0,
33100,R_22,Y,,,,,,52731.0,
33100,R_22,M,,,,,,0.0,
33100,IG21,M,,,,,,0.0,
33100,IG21,Y,,,,,,0.0,
26140,R_22,N,,,,,,5362.0,
27260,R_22,Y,,,,,,1829.0,
34940,R_22,N,,,,,,15212.0,
29380,R_22,Y,,,,,,1058.0,
33100,IB22,M,,,,,,-1.0,
33100,R_22,M,,,,,,800.0,
33100,R_22,M,,,,,,16834.0,
33100,R_22,Y,,,,,,134987.0,
19660,IM22,M,,,,,,-1.0,
19660,R_22,Y,,,,,,0.0,
45220,IB22,M,,,,,,0.0,
17500,IB22,M,,,,,,0.0,
45300,R_22,Y,,,,,,26483.0,
42680,R_22,M,,,,,,0.0,
36740,R_22,M,,,,,,3319.0,
15980,IG21,Y,,,,,,0.0,
15980,R_22,M,,,,,,30452.0,
15980,IG21,M,,,,,,0.0,
45220,R_22,Y,,,,,,1250.0,
35840,R_22,M,,,,,,28016.0,
38940,R_22,Y,,,,,,8542.0,
28580,IG21,Y,,,,,,7988.0,
36740,R_22,Y,,,,,,51.0,
36740,R_22,Y,,,,,,0.0,
33100,R_22,M,,,,,,9067.0,
33100,R_22,Y,,,,,,0.0,
45300,R_22,Y,,,,,,4643.0,
45300,R_22,Y,,,,,,4217.0,
27260,R_22,Y,,,,,,6330.0,
38940,R_22,N,,,,,,1858.0,
35840,R_22,Y,,,,,,6626.0,
36740,R_22,Y,,,,,,506.0,
36740,R_22,N,,,,,,3576.0,
19660,R_22,Y,,,,,,6338.0,
18880,IG21,Y,,,,,,0.0,
33100,IG21,M,,,,,,0.0,
45300,R_22,N,,,,,,314.0,
36740,R_22,Y,,,,,,5161.0,
26140,IM22,M,,,,,,-1.0,
45300,R_22,M,,,,,,16727.0,
33100,IM22,M,,,,,,-1.0,
45220,R_22,M,,,,,,6338.0,
-4,R_22,M,,,,,,212.0,
45540,R_22,Y,,,,,,0.0,
-4,R_22,M,,,,,,0.0,
-4,R_22,M,,,,,,2356.0,
42700,R_22,M,,,,,,4128.0,
33100,R_22,M,,,,,,0.0,
33100,R_22,Y,,,,,,0.0,
33100,R_22,Y,,,,,,0.0,
33100,R_22,Y,,,,,,7824.0,
33100,R_22,M,,,,,,79.0,
33100,R_22,Y,,,,,,0.0,
33100,IG21,N,,,,,,410.0,
33100,IG21,Y,,,,,,1480.0,
33100,R_22,M,,,,,,0.0,
33100,R_22,Y,,,,,,36778.0,
37860,R_22,Y,,,,,,0.0,
45300,IM22,M,,,,,,-1.0,
33100,IG21,M,,,,,,-1.0,
39460,R_22,Y,,,,,,6540.0,
23540,R_22,M,,,,,,8802.0,
29460,R_22,M,,,,,,5457.0,
-4,IM22,M,,,,,,-1.0,
18880,R_22,M,,,,,,3848.0,
27260,R_22,N,,,,,,92.0,
-4,R_22,M,,,,,,645.0,
33100,IB22,M,,,,,,1233.0,
27600,R_22,Y,,,,,,15399.0,
12060,R_22,Y,,,,,,9509.0,
31420,R_22,Y,,,,,,13333.0,
46660,R_22,Y,,,,,,2250.0,
44340,R_22,M,,,,,,6550.0,
12060,R_22,Y,,,,,,7145.0,
42340,R_22,Y,,,,,,679.0,
12060,R_22,Y,,,,,,3456.0,
12020,R_22,Y,,,,,,14454.0,
12060,R_22,Y,,,,,,5063.0,
12060,R_22,Y,,,,,,7491.0,
20060,R_22,N,,,,,,0.0,
34220,R_22,M,,,,,,1798.0,
12460,R_22,Y,,,,,,292.0,
12060,R_22,Y,,,,,,1322.0,
-4,R_22,Y,,,,,,703.0,
10500,R_22,Y,,,,,,2120.0,
-4,R_22,Y,,,,,,190.0,
40660,R_22,Y,,,,,,1350.0,
12060,R_22,Y,,,,,,7590.0,
27700,R_22,N,,,,,,4634.0,
-4,R_22,N,,,,,,463.0,
12060,R_22,Y,,,,,,35202.0,
18460,R_22,Y,,,,,,63.0,
-4,R_22,Y,,,,,,720.0,
-4,R_22,Y,,,,,,50.0,
47580,R_22,N,,,,,,178.0,
-4,R_22,Y,,,,,,0.0,
20140,R_22,Y,,,,,,433.0,
46660,R_22,Y,,,,,,6425.0,
12060,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,108.0,
12060,R_22,Y,,,,,,6590.0,
17980,R_22,Y,,,,,,24827.0,
12060,R_22,Y,,,,,,200.0,
47580,R_22,Y,,,,,,22.0,
12260,R_22,Y,,,,,,0.0,
12060,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,283.0,
12060,R_22,Y,,,,,,9498.0,
11140,R_22,Y,,,,,,704.0,
10500,R_22,Y,,,,,,1689.0,
45620,R_22,M,,,,,,765.0,
45700,R_22,Y,,,,,,4914.0,
-4,R_22,Y,,,,,,472.0,
29300,R_22,Y,,,,,,6347.0,
16860,R_22,Y,,,,,,3281.0,
19140,R_22,N,,,,,,2039.0,
-4,R_22,Y,,,,,,1542.0,
47080,R_22,Y,,,,,,2277.0,
48180,R_22,Y,,,,,,2404.0,
12060,R_22,N,,,,,,1664.0,
10500,R_22,Y,,,,,,4763.0,
12060,R_22,N,,,,,,9885.0,
23580,R_22,Y,,,,,,5789.0,
12060,R_22,N,,,,,,0.0,
16860,R_22,Y,,,,,,2228.0,
10500,R_22,Y,,,,,,2659.0,
12260,R_22,Y,,,,,,2103.0,
15260,R_22,Y,,,,,,105.0,
-4,R_22,N,,,,,,0.0,
46520,R_22,Y,,,,,,1211.0,
36900,R_22,Y,,,,,,106.0,
36900,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,5.0,
-4,IM22,M,,,,,,-1.0,
-4,R_22,Y,,,,,,24.0,
-4,R_22,Y,,,,,,180.0,
-4,R_22,Y,,,,,,3346.0,
-4,R_22,N,,,,,,449.0,
-4,R_22,Y,,,,,,571.0,
36900,R_22,M,,,,,,35.0,
21840,R_22,Y,,,,,,1964.0,
-4,R_22,M,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,1183.0,
-4,R_22,Y,,,,,,2837.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,136.0,
-4,IM22,M,,,,,,-1.0,
-4,R_22,Y,,,,,,0.0,
36820,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,M,,,,,,55.0,
19780,R_22,Y,,,,,,25812.0,
19780,R_22,Y,,,,,,0.0,
19780,R_22,Y,,,,,,0.0,
19780,R_22,Y,,,,,,834.0,
19780,R_22,Y,,,,,,384.0,
19780,R_22,Y,,,,,,810.0,
19780,R_22,Y,,,,,,1270.0,
19780,R_22,Y,,,,,,496.0,
19780,R_22,M,,,,,,1958.0,
19780,R_22,Y,,,,,,120.0,
19780,R_22,Y,,,,,,0.0,
19780,R_22,N,,,,,,0.0,
19780,R_22,Y,,,,,,2590.0,
11180,R_22,Y,,,,,,10931.0,
11180,R_22,Y,,,,,,171.0,
11180,R_22,Y,,,,,,0.0,
19780,R_22,Y,,,,,,325.0,
11180,R_22,Y,,,,,,0.0,
11180,R_22,N,,,,,,20.0,
11180,R_22,Y,,,,,,582.0,
11180,R_22,Y,,,,,,1352.0,
11180,R_22,Y,,,,,,46.0,
11180,R_22,Y,,,,,,0.0,
11180,R_22,Y,,,,,,3306.0,
26980,R_22,Y,,,,,,4628.0,
26980,R_22,Y,,,,,,1570.0,
26980,R_22,Y,,,,,,195.0,
26980,R_22,Y,,,,,,1250.0,
-4,R_22,Y,,,,,,420.0,
-4,R_22,Y,,,,,,75.0,
-4,R_22,Y,,,,,,2105.0,
-4,R_22,N,,,,,,106.0,
-4,R_22,Y,,,,,,3066.0,
-4,R_22,Y,,,,,,305.0,
16300,R_22,Y,,,,,,0.0,
26980,R_22,Y,,,,,,1206.0,
26980,R_22,Y,,,,,,2495.0,
26980,R_22,Y,,,,,,1324.0,
-4,R_22,Y,,,,,,343.0,
-4,R_22,M,,,,,,312.0,
-4,R_22,Y,,,,,,120.0,
-4,R_22,Y,,,,,,0.0,
34700,R_22,Y,,,,,,2300.0,
34700,R_22,M,,,,,,0.0,
32380,R_22,N,,,,,,192.0,
-4,R_22,Y,,,,,,42.0,
26980,R_22,Y,,,,,,9179.0,
32380,R_22,Y,,,,,,2673.0,
32380,R_22,Y,,,,,,935.0,
32380,R_22,Y,,,,,,1556.0,
32380,R_22,Y,,,,,,0.0,
32380,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,6.0,
-4,R_22,Y,,,,,,15.0,
-4,R_22,Y,,,,,,0.0,
32380,R_22,Y,,,,,,288.0,
-4,R_22,Y,,,,,,78.0,
-4,R_22,Y,,,,,,814.0,
-4,R_22,M,,,,,,0.0,
-4,R_22,Y,,,,,,35.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,132.0,
-4,IG21,M,,,,,,-1.0,
-4,R_22,Y,,,,,,462.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,M,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,M,,,,,,110.0,
-4,R_22,M,,,,,,480.0,
-4,R_22,Y,,,,,,626.0,
-4,R_22,Y,,,,,,1719.0,
47940,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,160.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,418.0,
-4,R_22,Y,,,,,,307.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,N,,,,,,1160.0,
-4,R_22,Y,,,,,,110.0,
-4,R_22,M,,,,,,14.0,
-4,R_22,N,,,,,,11.0,
-4,R_22,Y,,,,,,0.0,
-4,IM22,M,,,,,,-1.0,
-4,IG21,M,,,,,,-1.0,
-4,R_22,Y,,,,,,341.0,
-4,R_22,Y,,,,,,4115.0,
-4,IG20,M,,,,,,-1.0,
-4,R_22,Y,,,,,,191.0,
-4,R_22,Y,,,,,,400.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,2979.0,
19780,R_22,Y,,,,,,0.0,
-4,R_22,M,,,,,,0.0,
47940,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,2816.0,
-4,R_22,Y,,,,,,30.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,394.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,207.0,
-4,R_22,Y,,,,,,240.0,
-4,R_22,Y,,,,,,344.0,
-4,R_22,Y,,,,,,245.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,311.0,
-4,R_22,Y,,,,,,-1.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,188.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,675.0,
20220,R_22,Y,,,,,,5925.0,
20220,R_22,Y,,,,,,114.0,
-4,R_22,Y,,,,,,0.0,
19780,R_22,Y,,,,,,2892.0,
19780,R_22,Y,,,,,,181.0,
19780,R_22,Y,,,,,,2078.0,
19780,R_22,Y,,,,,,7660.0,
19780,R_22,Y,,,,,,3650.0,
19780,R_22,Y,,,,,,4715.0,
19780,R_22,Y,,,,,,292.0,
11180,R_22,Y,,,,,,1784.0,
19780,R_22,Y,,,,,,13798.0,
16300,R_22,Y,,,,,,160.0,
32260,R_22,Y,,,,,,2996.0,
32260,R_22,Y,,,,,,1731.0,
32260,R_22,M,,,,,,0.0,
32260,R_22,Y,,,,,,0.0,
19780,R_22,Y,,,,,,7754.0,
37800,R_22,Y,,,,,,2001.0,
37800,R_22,Y,,,,,,2924.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,160.0,
-4,R_22,Y,,,,,,357.0,
-4,R_22,Y,,,,,,996.0,
-4,R_22,N,,,,,,25.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,1511.0,
-4,R_22,Y,,,,,,0.0,
-4,IM22,M,,,,,,-1.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,340.0,
-4,R_22,Y,,,,,,165.0,
-4,R_22,Y,,,,,,2149.0,
-4,R_22,Y,,,,,,341.0,
-4,R_22,Y,,,,,,2918.0,
-4,R_22,N,,,,,,0.0,
16140,R_22,Y,,,,,,0.0,
16140,R_22,N,,,,,,503.0,
19780,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,152.0,
-4,R_22,Y,,,,,,41.0,
19780,R_22,Y,,,,,,2298.0,
11180,R_22,Y,,,,,,0.0,
11180,R_22,Y,,,,,,990.0,
11180,R_22,Y,,,,,,559.0,
-4,IB22,M,,,,,,-1.0,
16300,R_22,Y,,,,,,15.0,
16300,R_22,Y,,,,,,5417.0,
32260,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,199.0,
22800,R_22,Y,,,,,,133.0,
-4,IG21,M,,,,,,-1.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,10.0,
-4,R_22,Y,,,,,,32.0,
-4,IM22,M,,,,,,-1.0,
-4,IM22,M,,,,,,-1.0,
22800,R_22,M,,,,,,0.0,
37800,R_22,Y,,,,,,45.0,
22800,R_22,Y,,,,,,105.0,
22800,R_22,M,,,,,,0.0,
22800,R_22,Y,,,,,,211.0,
-4,IB22,M,,,,,,-1.0,
-4,IM22,M,,,,,,-1.0,
-4,R_22,Y,,,,,,1527.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
15460,R_22,Y,,,,,,15003.0,
15460,R_22,Y,,,,,,2080.0,
-4,R_22,Y,,,,,,78.0,
-4,R_22,Y,,,,,,0.0,
32260,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
43580,R_22,Y,,,,,,3437.0,
-4,R_22,Y,,,,,,351.0,
43580,R_22,N,,,,,,0.0,
43580,R_22,Y,,,,,,0.0,
43580,R_22,Y,,,,,,66.0,
43580,R_22,Y,,,,,,140.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,170.0,
-4,R_22,M,,,,,,0.0,
16300,IB22,M,,,,,,-1.0,
-4,IG21,M,,,,,,-1.0,
-4,R_22,Y,,,,,,173.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,25.0,
-4,R_22,Y,,,,,,245.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,693.0,
-4,R_22,Y,,,,,,172.0,
-4,R_22,Y,,,,,,23.0,
-4,R_22,N,,,,,,12.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,N,,,,,,114.0,
-4,R_22,Y,,,,,,2417.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,24.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,M,,,,,,58.0,
-4,R_22,Y,,,,,,576.0,
-4,R_22,Y,,,,,,1304.0,
-4,R_22,Y,,,,,,174.0,
22700,R_22,M,,,,,,0.0,
22700,R_22,N,,,,,,85.0,
22700,R_22,Y,,,,,,13.0,
